ophio_kim_ID,PFAM annotation,GO annotation (terminal nodes only),SignalP/SmallSecretedProteins,Transcription factors,Transmembrane domains,MEROPS proteases,Secondary metabolism,Description Blastp result,# aminoacids,# blastp hits,e-value ,sim mean %,LD BH.Q,LD ADJ.P,LD PER,LD LAG,LD AMP,ZT4,ZT8,ZT12,ZT16,ZT20,ZT24,ZT28,ZT32,ZT36,ZT40,ZT44,ZT48,DD BH.Q,DD ADJ.P,DD PER,DD LAG,LD AMP,CT4,CT8,CT12,CT16,CT20,CT24,CT28,CT32,CT36,CT40,CT44,CT48,Clustered_Activity
Ophio5|2137,PF11951.3|Fungal_trans_2;PF00172.13|Zn_clus;PF04082.13|Fungal_trans,"GO:0000981|sequence-specific DNA binding RNA polymerase II transcription factor activity;GO:0008270|zinc ion binding;GO:0003677|DNA binding;GO:0006355|regulation of transcription, DNA-templated;GO:0005634|nucleus;GO:0006351|transcription, DNA-templated",,Zn2Cys6,,,,Zn(2)-C6 fungal-type DNA-binding domain,885,20,0,73.65,1,0.032458965,24,16,9.169316348,4.763647885,3.849213237,13.08009331,18.23767565,19.12234624,21.33263158,5.18864021,4.636652236,6.070297297,5.727516309,23.93649983,10.7420836,1,0.039672068,24,16,8.931196787,4.729033379,4.128364563,16.35305348,15.02796428,31.43520237,44.92046983,4.219073211,3.787759421,5.032112178,5.328524644,25.27858299,6.813750906,day-active
Ophio5|2179,PF03098.10|An_peroxidase,GO:0004601|peroxidase activity;GO:0006979|response to oxidative stress;GO:0055114|oxidation-reduction process;GO:0020037|heme binding,,,,,,heme peroxidase,1070,20,0,78.5,1,0.032458965,24,6,0.264897619,0.125770071,1.222262883,0.265967885,0.436612192,0.175919617,0.068936419,0.554431964,0.705225112,0.687909572,0.198526652,0.02102103,0.315125589,1,0.155518445,24,6,0.493281773,0.422936238,1.475225627,0.054844445,0.086454085,0.067429262,0,0.907474981,1.196643141,0.46111973,0.734682981,0,0.028906525,night-active
Ophio5|2233,PF00400.27|WD40;PF00400.27|WD40;PF00400.27|WD40,GO:0005515|protein binding,,,,,,nuclear pore,441,20,0,80.2,1,0.032458965,24,6,27.97645046,91.2219996,103.6572945,88.05367551,63.98607653,63.02190146,36.71500641,103.4442099,104.1543395,129.9315662,93.45107635,43.1424302,86.94557409,1,0.192670121,28,0,59.62861143,117.8528093,105.9154483,53.334113,60.45734169,17.42787083,6.092542866,121.9533612,91.4407122,94.44530163,85.67533838,9.738583188,61.60258516,night-active
Ophio5|2388,PF00152.15|tRNA-synt_2;PF09924.4|DUF2156;PF01336.20|tRNA_anti-codon,GO:0003676|nucleic acid binding;GO:0004812|aminoacyl-tRNA ligase activity;GO:0005524|ATP binding;GO:0000166|nucleotide binding;GO:0006418|tRNA aminoacylation for protein translation,,,,,,aspartate-tRNA ligase,1004,20,0,85.15,1,0.032458965,24,18,37.16502023,61.60893833,36.89932913,57.47751949,175.119575,106.6141952,121.1414544,62.99142588,46.687032,53.00209776,67.29152716,111.4923432,66.76109631,1,0.192670121,24,18,34.75561297,43.9443376,35.42622685,92.52028608,55.61067406,92.64820876,220.5864251,37.7901338,32.69581112,42.91579386,33.76544498,123.7594194,86.36143737,day-active
Ophio5|2502,,,,,,,,1-phosphatidylinositol phosphodiesterase,214,20,1.85E-154,66.45,1,0.032458965,24,6,10.02155871,30.80343018,34.3684016,32.49469963,27.30755418,26.28975479,23.69456939,40.80402972,58.52152385,64.59422885,39.03015505,18.95324511,24.85461478,1,0.192670121,24,6,19.92956838,43.8480374,52.44744331,9.835267009,25.75358624,12.09210526,2.394511033,45.27446253,57.21285411,30.88215345,34.04145049,6.991360865,10.51162269,night-active
Ophio5|2635,,,,,,,,casein kinase II beta 2 subunit,268,20,1.65E-176,69.05,1,0.032458965,28,20,48.91227396,125.6863796,116.663928,117.2065986,288.6277106,190.6188903,324.965766,143.4824579,116.6260993,113.7992949,130.3660314,141.0233702,139.0564879,1,1,28,16,22.64197336,120.7134115,135.8142129,89.96364639,142.2273187,122.9563822,174.8208745,108.0574601,102.0156049,81.74889994,107.2992203,90.32063258,73.77192445,day-active
Ophio5|271,PF09748.4|Med10,GO:0016592|mediator complex;GO:0001104|RNA polymerase II transcription cofactor activity;GO:0006357|regulation of transcription from RNA polymerase II promoter,,,,,,Mediator of RNA polymerase II transcription subunit 10,136,20,8.19E-63,88.35,1,0.032458965,24,4,4.655660982,29.16855803,36.20865749,32.72018054,8.090604516,26.12984144,23.38876832,30.33997397,32.00293227,27.56094636,27.93574301,21.52752948,28.41236717,1,0.683105342,28,0,3.807372416,35.54285138,32.22809677,18.00739276,22.97911718,25.30221539,30.49606767,23.35629656,36.74403117,17.82379219,25.79970672,13.9641647,18.53013778,night-active
Ophio5|2713,PF00698.16|Acyl_transf_1,,,,,,,PKSN polyketide synthase for alternapyrone biosynthesis,320,20,0,57.85,1,0.032458965,28,14,0.424099681,0,0,0.233523205,3.399046319,1.038444264,0.322003945,0,0.057388959,0,1.324747938,1.262440553,0.350466777,1,1,28,22,0.048004584,0.088194064,0,0.060995224,0,0.074991422,0.370107744,0.046580671,0.041160189,0.170944697,0,0,0,day-active
Ophio5|2814,PF04681.7|Bys1,,SignalP: has predicted secretion signal; SSP: small secreted protein,,1,,,bys1 family,155,20,1.07E-97,72.6,1,0.032458965,28,4,1166.994998,2990.737298,4674.067183,2609.217638,1163.36718,1679.895454,942.1959288,1611.453064,4221.557238,5786.684404,2801.159133,1056.115146,2513.938628,1,0.461567736,24,6,1840.7664,3158.775542,2777.150716,1130.588694,1974.234563,505.2085598,249.4134736,7756.459296,5587.837598,4369.3703,3318.393482,473.1920891,1841.557744,night-active
Ophio5|2847,PF06428.6|Sec2p,,,,,,,ribosomal L32,255,20,2.12E-72,66.3,1,0.032458965,24,16,10.00172481,23.4146042,15.74404761,28.5788617,83.14449183,36.34590198,39.51107004,25.43987593,18.0620541,32.16091452,25.58108967,44.41144225,31.06929046,1,0.3029569,24,18,15.28548513,24.10798509,15.55617845,40.99450847,34.64978416,53.50432933,118.5725457,23.30471011,17.2896911,23.52476154,14.44111234,55.19351683,44.50340255,day-active
Ophio5|2897,PF12830.2|Nipped-B_C;PF12765.2|Cohesin_HEAT,,,,,,,,1859,,,,1,0.032458965,28,18,1.760769074,11.28532814,9.778933126,11.76806292,16.94649975,13.15285058,13.65474795,12.87280249,9.963648982,13.15061195,11.97237387,16.776206,17.1532007,1,1,28,14,3.5196718,11.06536776,11.49659041,13.20035015,12.96292551,17.76945944,18.64039694,9.518083992,9.49731528,8.975906272,8.541282138,12.82005774,9.104576417,day-active
Ophio5|2949,,,,,,,,hypothetical protein XA68_2572,174,6,1.10E-93,62,1,0.032458965,28,2,2.246707531,2.180853023,20.07856269,1.884732425,2.474135756,0.745357883,1.01253812,16.30888449,23.36944014,4.631007237,5.993916669,0.771892224,0.835713062,1,0.069996234,28,4,0.579803134,1.455957999,39.32911104,0.559413335,1.058198001,0.412667084,0,6.151842704,8.531448768,1.802978144,6.994181977,0.624682633,0.442269839,night-active
Ophio5|3098,PF00703.16|Glyco_hydro_2;PF02837.13|Glyco_hydro_2_N,"GO:0005975|carbohydrate metabolic process;GO:0004553|hydrolase activity, hydrolyzing O-glycosyl compounds",SignalP: has predicted secretion signal,,,,,exo-beta-D-glucosaminidase,893,20,0,73.85,1,0.032458965,28,0,0.746948807,1.406261325,1.772518639,0.95587787,0.232469131,0.940266283,0.132135847,1.885476789,2.328489625,1.030133042,0.998895509,0.226646207,0.931206691,1,0.039672068,28,4,0.373403069,0.981676876,3.461972211,0.262811634,0.621425001,0.403896755,0.066445518,1.772879104,1.847374253,1.074140758,0.72646505,0.229277393,0.173148147,night-active
Ophio5|3162,PF00018.23|SH3_1,GO:0005515|protein binding,,,,,,SH3 domain containing,796,20,0,71.7,1,0.032458965,24,16,20.05942005,51.63208564,32.37382347,59.34800331,100.5020641,69.02847369,78.99999429,49.62925681,40.74997751,64.43106054,54.76062513,85.84516562,79.96381018,1,0.3029569,24,18,24.40743757,51.04378052,35.65590496,86.00716816,67.08006087,90.0670506,118.009574,41.12377773,35.40995047,42.893392,35.57266779,89.08781655,72.11440016,day-active
Ophio5|3163,,,,,,,,hypothetical protein XA68_4427,104,1,8.85E-54,100,1,0.032458965,24,18,29.02819671,105.4078961,75.95077227,103.6602834,75.21372698,121.4657291,126.2860045,77.34862444,73.86287013,75.25386761,85.0488176,161.8829525,119.03554,1,0.192670121,28,18,7.207120877,77.92071511,62.66273457,143.9556983,81.12851342,149.9357073,143.6969753,82.87899198,83.30116644,75.7773423,79.1008676,136.5191838,116.1695444,--
Ophio5|3191,,,,,,,,related to cellular myosin heavy type a,641,20,0,65.5,1,0.032458965,28,18,2.038891729,14.68688814,11.88527406,19.10219815,17.29197373,20.45283703,19.89524376,15.96227509,11.93690356,16.49656978,14.32935686,21.11081147,20.69506317,1,1,24,22,4.400384011,11.81800452,13.61982087,20.58588792,11.5668294,16.01066868,20.20171437,16.95536432,11.85413442,13.12000553,11.32235734,29.99048292,23.94250507,day-active
Ophio5|3226,,,,,,,,---NA---,68,,,,1,0.032458965,28,2,16.69107465,47.1774471,85.37240531,38.24094775,9.788971904,31.08658482,26.75032776,49.96886115,82.49787673,45.3795999,39.64836183,23.81865498,23.64126974,1,0.192670121,24,4,37.58543883,58.26176532,93.78797444,12.48545705,13.95594465,4.884223946,1.721805593,79.31270636,75.06186809,42.3478326,62.81007107,3.168680023,20.86359893,night-active
Ophio5|3253,,,,,4,,,NADP-dependent alcohol dehydrogenase,160,20,8.77E-88,78.35,1,0.032458965,24,20,4.150149808,24.40212781,20.43374613,18.99631495,21.83693732,26.37558693,28.43177693,25.57929797,22.3121858,24.71090818,23.41923963,31.04349161,30.88504796,1,1,28,18,5.839875369,17.93571447,16.40057269,21.28202906,26.68499307,40.96767432,25.70409777,23.12513335,20.3520517,19.00114018,16.67867264,12.81617902,16.72933739,--
Ophio5|3277,PF00135.23|COesterase,,SignalP: has predicted secretion signal,,,S09X,,cholinesterase,540,20,0,68.15,1,0.032458965,24,6,3.50978598,2.116354597,24.51511655,1.912127712,1.568629509,1.741311547,1.037180915,6.231483363,22.20157134,8.341221446,4.585195034,1.29005401,1.829941869,1,0.683105342,24,6,6.049192791,1.622216501,35.4055271,0.39810376,1.608813043,0.444958347,0.29280243,18.07553906,16.24077586,6.00968565,9.742358048,0.681983697,1.28756931,night-active
Ophio5|3324,PF10396.4|TrmE_N;PF12631.2|GTPase_Cys_C;PF01926.18|MMR_HSR1,GO:0005525|GTP binding,,,,,,P-loop containing nucleoside triphosphate hydrolase,479,20,0,65.9,1,0.032458965,28,18,38.54282889,128.1518412,100.3312983,158.0114332,335.338175,161.6581177,175.8406045,168.042851,126.9189119,143.5129847,155.243623,178.7010904,188.4840991,1,1,28,16,26.67346618,145.5620971,116.6938836,131.467961,219.868192,182.3974184,121.527191,122.7342461,109.9108244,97.31427553,104.7566095,95.88227708,119.2884681,day-active
Ophio5|3358,PF04931.8|DNA_pol_phi;PF04931.8|DNA_pol_phi,"GO:0003677|DNA binding;GO:0003887|DNA-directed DNA polymerase activity;GO:0006351|transcription, DNA-templated",,,,,,DNA polymerase V family,1013,20,0,75.25,1,0.032458965,24,6,7.951911949,22.91489754,34.43152797,20.38878664,22.47705975,19.20974952,12.37796231,42.31419669,34.95429081,25.79355609,20.22775133,15.00901547,21.26845999,1,0.3029569,28,4,9.466882733,28.81284402,42.85986633,11.14137308,19.52291825,8.949937835,3.026744052,24.19810745,26.58120132,16.95172081,27.27021502,5.377029692,9.3884204,night-active
Ophio5|37,,,,,,,,hypothetical protein XA68_6012,873,20,0,50.45,1,0.032458965,28,18,9.904495052,8.938884714,8.888032039,12.71076957,34.57845339,18.37336557,28.94103881,15.03449068,11.50839057,12.3283588,28.09011291,26.37740018,49.72389747,1,1,28,18,1.644359044,9.976625492,9.311110294,8.378398807,13.1790449,12.03612329,11.23704702,9.580482217,9.720350668,9.040901251,6.08761344,5.175163262,2.79834349,day-active
Ophio5|3715,PF00137.16|ATP-synt_C,"GO:0015078|hydrogen ion transmembrane transporter activity;GO:0033177|proton-transporting two-sector ATPase complex, proton-transporting domain;GO:0015991|ATP hydrolysis coupled proton transport",,,2,,,ATP synthase 9 (Lipid-binding ),149,20,6.08E-64,93.4,1,0.032458965,20,12,130.5141217,546.2823012,626.1591638,674.7484864,1073.08216,600.3029573,520.9508629,660.4550942,769.9107672,730.8571422,909.1718601,542.8760894,734.398925,1,1,28,6,245.3820118,774.0034493,742.5121791,326.4549753,800.8618839,392.3776194,228.6328253,512.1693858,637.631421,417.6768717,688.094284,214.0839441,272.851006,--
Ophio5|3739,PF06090.7|Ins_P5_2-kin,GO:0035299|inositol pentakisphosphate 2-kinase activity;GO:0005524|ATP binding,,,,,,inositol-pentakisphosphate 2-kinase,474,20,0,68.75,1,0.032458965,28,18,11.09856806,32.09162358,18.49341301,42.86188141,46.0501773,47.65931634,66.96074464,34.31721121,19.31386163,30.24557358,22.29174272,46.16457178,35.62100049,1,0.461567736,24,18,22.8030719,27.29708388,17.81591806,51.60735231,34.15194812,50.7797707,101.7133998,26.59952456,16.93971407,27.26334,14.46165446,83.14032677,61.20083478,day-active
Ophio5|386,PF05721.8|PhyH,,SignalP: has predicted secretion signal,,,,,phytanoyl- hydroxylase,360,20,0,78.6,1,0.032458965,24,6,3.089447062,6.529766057,8.92226066,6.893915506,4.31774384,4.657052948,3.272283861,10.50591845,13.06369842,9.490007906,8.756180205,2.931123519,6.13918769,1,0.461567736,28,4,1.766574596,9.09693671,10.67180446,1.410155499,7.181676185,2.46723857,0.767896677,7.124133017,8.344686732,4.560103701,7.749786124,1.173442966,1.758053238,night-active
Ophio5|387,,,,,,,,proline rich 5,332,20,0,50.35,1,0.032458965,24,6,30.2076997,36.00083288,114.6214834,26.9679329,28.18880198,24.28568478,12.41600798,101.3532566,150.4728175,53.76292186,50.56956722,14.53575822,23.88510017,1,0.11836677,24,6,41.68814746,42.16788598,168.5973705,6.232502924,18.68529804,4.481919785,1.486543867,86.52632448,96.37528462,49.14698552,68.41156117,4.431870033,8.92508504,night-active
Ophio5|39,,,,,,,,hypothetical protein XA68_6014,208,1,1.07E-71,100,1,0.032458965,28,16,81.26870466,35.87696571,17.38908264,42.39418248,173.7695635,110.0502489,169.5638001,36.56812112,21.41871292,27.49597599,54.86801709,111.2749735,99.0967449,1,0.683105342,24,18,12.04864026,22.21477648,20.71136719,37.37898194,34.46738226,40.88826574,190.0494412,16.45478926,17.82728529,19.49444332,19.42164339,42.49859421,23.47839169,day-active
Ophio5|3948,PF01476.15|LysM;PF01476.15|LysM,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,domain-containing,183,20,1.92E-81,63.9,1,0.032458965,28,4,13.21238834,71.49823448,783.2356526,61.35390694,59.48682926,58.75994665,42.93427605,442.7449302,720.654996,145.5483932,233.5761005,34.13735311,29.95919528,1,0.069996234,24,4,262.3427477,103.547979,1073.935042,7.342300024,3.522534107,1.569929125,6.671996671,479.9393891,857.4430168,232.3166309,388.6033756,15.2245173,26.33188091,night-active
Ophio5|400,PF01375.12|Enterotoxin_a,GO:0005576|extracellular region;GO:0009405|pathogenesis;GO:0003824|catalytic activity,SignalP: has predicted secretion signal,,,,,Heat-labile enterotoxin A chain,812,3,0,63.33,1,0.032458965,28,0,1.371431246,2.236711641,2.521139739,1.346162179,0,1.15873253,0.508552357,10.48444637,3.784071276,2.220221797,1.342509011,0.63691394,1.037821359,1,0.069996234,28,4,0.765994508,1.880388559,3.940000061,0.842904472,0.592226434,0.917883941,0.097420735,1.508113687,1.803909832,1.265526934,1.689861223,0.319352668,0.266558698,night-active
Ophio5|4122,PF01565.18|FAD_binding_4,GO:0055114|oxidation-reduction process;GO:0016491|oxidoreductase activity;GO:0050660|flavin adenine dinucleotide binding;GO:0008762|UDP-N-acetylmuramate dehydrogenase activity,SignalP: has predicted secretion signal,,,,,FAD binding domain,504,20,0,71.3,1,0.032458965,28,26,0.479483727,0.5779197,1.227867841,0.385937558,0,0.602682117,0.730999056,1.782717456,1.459156909,0.875347903,0.392964834,0.401231107,0.556929878,1,0.382262318,28,2,0.732778035,1.06513979,1.542894324,0,0.33003205,0,0,1.036304636,0.654080231,0.488969536,0.618297558,0.10823709,0.12260946,night-active
Ophio5|4129,PF01730.11|UreF,GO:0016151|nickel cation binding;GO:0006807|nitrogen compound metabolic process,,,,,,urease accessory,316,20,3.01E-118,68.15,1,0.032458965,28,14,15.6984651,41.78383273,38.79533012,65.5494479,80.36648542,59.66389995,64.98051226,56.25569001,42.77124919,60.48564263,53.9268528,82.80999384,69.62923562,1,0.683105342,28,18,18.39281081,43.93900584,43.42330872,71.89431948,69.69251978,88.92303078,164.2776345,49.14951442,45.51408,48.1655559,40.85718066,91.99042956,52.20039756,day-active
Ophio5|4249,,,,,,,,hypothetical protein XA68_3622,149,1,1.21E-16,100,1,0.032458965,28,18,16.23593351,15.11630477,6.889702884,17.19104424,24.93928842,47.9237513,69.59793274,11.36513986,10.68467646,12.27918586,12.85182133,46.6780381,30.44995543,1,0.069996234,28,18,14.71029226,8.493088325,5.915856849,31.19661699,28.765349,43.00908057,64.15447638,8.87175464,10.74610214,8.50535342,10.99085739,30.06285172,30.44290725,day-active
Ophio5|4387,PF15411.1|PH_10;PF13768.1|VWA_3;PF00092.23|VWA,,,,,,,von Willebrand RING finger domain-containing,1141,20,0,80.3,1,0.032458965,24,16,11.75540176,22.64654215,15.45960039,26.8336566,93.91966651,37.69213463,53.55649858,23.78406944,21.56744434,29.19263538,24.98588293,42.52335336,32.76483821,1,0.069996234,28,18,7.697722504,26.0543953,15.59763633,31.92378901,38.382843,32.35630343,132.9009269,20.35987298,15.85027697,19.97684133,16.70020622,60.66655717,34.61865229,day-active
Ophio5|4459,PF00120.19|Gln-synt_C;PF03951.14|Gln-synt_N,GO:0006542|glutamine biosynthetic process;GO:0004356|glutamate-ammonia ligase activity;GO:0006807|nitrogen compound metabolic process,,,,,,Glutamine synthetase,358,20,0,92.55,1,0.032458965,28,18,117.0712903,113.8131554,88.13638021,193.8962033,275.8971496,290.103623,464.3326363,142.5133262,83.53978139,98.19928299,134.088108,231.5318319,160.3200996,1,0.3029569,24,18,70.11810152,100.702635,95.19469357,182.2144801,158.6707476,200.0879772,570.9680005,61.89208817,85.56790538,69.85257459,106.6661458,395.141129,140.9966102,day-active
Ophio5|4520,PF00109.21|ketoacyl-synt;PF08659.5|KR;PF00698.16|Acyl_transf_1;PF00106.20|adh_short;PF14765.1|PS-DH;PF02801.17|Ketoacyl-synt_C;PF00107.21|ADH_zinc_N;PF08242.7|Methyltransf_12;PF13489.1|Methyltransf_23;PF13602.1|ADH_zinc_N_2;PF13847.1|Methyltransf_31;PF08241.7|Methyltransf_11;PF12847.2|Methyltransf_18;PF00550.20|PP-binding,GO:0016491|oxidoreductase activity;GO:0008270|zinc ion binding;GO:0055114|oxidation-reduction process;GO:0008168|methyltransferase activity;GO:0008152|metabolic process,,,,,Part of secondary metabolism cluster 16;Secondary metabolism. Type: PKS,polyketide synthase,2565,20,0,65.65,1,0.032458965,28,16,4.256175276,4.199524412,3.477071409,8.874955659,18.85781259,12.00789817,9.178510744,7.300594718,3.883953266,5.46246713,4.48555728,11.16025,7.632977915,1,0.3029569,28,14,3.788275068,4.413140205,4.588463765,9.148784338,9.858231964,14.11875726,6.72114798,3.542890273,2.837117608,3.7583684,3.596968935,9.117055578,5.302584411,day-active
Ophio5|4539,PF04828.9|GFA;PF04828.9|GFA,GO:0016846|carbon-sulfur lyase activity;GO:0008152|metabolic process,,,,,,DUF636 domain-containing,241,20,7.21E-165,56.9,1,0.032458965,28,18,2.4261544,10.57559985,9.039176305,11.70877629,12.45246839,15.63095561,15.19330186,11.1604006,9.667668216,12.40603695,9.781785495,12.18707247,15.48034924,1,1,28,12,1.855999144,13.33625439,8.585803127,11.32696422,13.85058747,12.63295585,5.80931515,11.43055025,8.353307276,8.446398691,8.567253603,9.994599464,8.315403998,day-active
Ophio5|4553,PF00067.17|p450,"GO:0005506|iron ion binding;GO:0055114|oxidation-reduction process;GO:0016705|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;GO:0020037|heme binding",,,,,,cytochrome P450 52E1,564,20,0,73.7,1,0.032458965,28,2,1.602948283,4.21185045,4.481355416,3.078042496,1.93113959,1.975161745,2.299865347,6.916044146,9.585886115,4.04235145,3.286547229,3.227602441,2.668137687,1,0.192670121,24,6,2.115641247,3.256936526,8.427510296,1.455464784,3.965901358,1.789441339,1.471915223,6.616104186,6.337284953,4.200474284,3.22740382,0.556271593,0.931506387,night-active
Ophio5|4563,PF06863.7|DUF1254;PF06742.6|DUF1214,,SignalP: has predicted secretion signal,,,,,hypothetical protein XA68_4010,598,20,0,54.9,1,0.032458965,24,6,16.212984,6.521356627,53.4555829,6.582547417,7.170450204,5.806906157,3.081423398,35.49540972,60.27852705,9.593754559,28.68090343,3.044399631,3.155254146,1,0.192670121,24,4,13.29890681,5.198885452,119.1289142,3.301379198,2.44233512,2.772929908,1.35531108,22.36618753,32.86562067,10.28300847,22.93584598,2.874426557,3.15274159,night-active
Ophio5|4573,PF01699.19|Na_Ca_ex;PF01699.19|Na_Ca_ex,GO:0016021|integral component of membrane;GO:0055085|transmembrane transport,,,10,,,Vacuolar calcium ion transporter,746,20,0,72.2,1,0.032458965,24,6,32.75111438,74.92335242,108.418283,82.92868544,86.68749015,61.96903001,28.28702128,118.0823724,124.9085683,158.8650491,83.56871769,43.06803835,71.89748512,1,0.069996234,24,6,38.20789712,100.6967232,111.9834789,61.01873969,80.74249073,40.02373529,13.04146726,139.455608,118.1866062,104.218769,85.98938112,26.21398717,68.75608622,night-active
Ophio5|4658,,,,,,,,hypothetical protein XA68_4075,97,20,4.39E-47,80.45,1,0.032458965,20,12,5.91379446,23.13720118,28.29699399,29.06649032,77.58182835,26.6199244,19.58779102,27.16844373,33.83606199,35.89782396,32.68883125,27.56757943,27.89536733,1,1,28,6,9.288996439,28.88805553,34.67357611,17.38177149,47.42994612,20.87898939,6.66760431,25.02237608,23.99807018,13.85829474,26.25367142,13.24661834,11.53060652,--
Ophio5|4730,PF00722.16|Glyco_hydro_16,"GO:0005975|carbohydrate metabolic process;GO:0004553|hydrolase activity, hydrolyzing O-glycosyl compounds",SignalP: has predicted secretion signal,,,,,extracellular cell wall glucanase Crf1,377,20,0,81.2,1,0.032458965,28,14,3.827557631,13.6600271,9.477898148,18.52209685,27.44457996,18.63394708,18.51632211,14.59408008,15.44901678,18.12641722,14.32480085,21.79880818,19.70235211,1,0.039672068,28,18,2.782693423,16.55178589,9.046703273,17.24857783,18.56745567,24.64539532,20.53412595,12.93500877,10.20642019,9.435875957,10.60625668,18.87062121,11.75291146,day-active
Ophio5|4866,,,SignalP: has predicted secretion signal; SSP: small secreted protein,,,,,hypothetical protein XA68_4900,78,14,3.83E-50,56.07,1,0.032458965,24,6,231.6332669,239.2767631,1322.997377,159.4106251,150.8283266,128.6030637,92.52227286,402.2493323,923.657867,510.5965258,447.6725736,78.36985923,177.0092346,1,0.069996234,24,4,495.9449265,193.5134049,1530.378652,54.52509723,37.97457384,46.31622129,103.2647455,1015.248725,1429.115627,599.7854372,823.3657264,50.33538464,139.5109416,night-active
Ophio5|4994,,,,,,,,hypothetical protein XA68_1740,226,1,6.68E-135,100,1,0.032458965,24,6,5.02863951,19.38410435,27.24012484,15.38845908,14.64862756,15.00383894,12.0341122,20.25169703,33.59756992,21.33981859,24.29074159,10.90963679,14.22354746,1,0.984211769,28,4,2.174278331,23.57112619,33.75222936,5.00268313,33.03955213,11.66496531,2.267928952,20.15609256,24.50409294,10.2736257,20.46755582,2.829303226,2.864038165,night-active
Ophio5|5048,PF12796.2|Ank_2;PF00023.25|Ank;PF00023.25|Ank;PF13637.1|Ank_4;PF13857.1|Ank_5;PF13606.1|Ank_3,GO:0005515|protein binding,,,,,,,1579,,,,1,0.032458965,28,18,10.47286972,57.00584167,45.84050732,63.31827985,92.8427272,69.23651391,66.51323393,66.93244616,51.87268178,65.59649888,59.83022833,67.24133922,78.12330337,1,0.984211769,28,18,5.980625413,53.19826843,60.57406372,67.49959195,70.0302712,74.95914761,70.90678765,47.13789987,46.9459048,45.97371005,46.6858485,61.63922446,58.00872791,day-active
Ophio5|509,PF01284.18|MARVEL,GO:0016020|membrane,,,4,,,might be a transmembrane,160,20,1.29E-88,71.25,1,0.032458965,24,6,48.30157698,76.97128315,140.3616488,57.17518325,22.69750628,48.34023952,20.08567467,97.32030577,182.5022377,106.2797857,73.42724004,27.40776737,34.86796138,1,0.021438584,24,6,63.21075538,69.28109317,134.6997855,58.495177,32.43606917,24.22176365,7.625139052,197.0744296,157.7284007,112.217496,60.97412416,20.28521051,27.68993775,night-active
Ophio5|5140,PF04146.10|YTH,,,,,,,yt521-b-like splicing,359,20,0,80.7,1,0.032458965,24,18,30.07737061,26.56578314,15.59752181,24.77875805,53.01523117,59.62287943,43.76531956,8.726043716,10.43905172,38.62827217,63.82598765,71.79312398,132.2810564,1,1,20,18,9.804799327,22.88415465,9.018074465,34.04651715,20.37031152,31.02645116,24.97096388,8.722230685,3.303105165,5.563537632,2.081601779,19.62436154,4.858825593,day-active
Ophio5|5219,,,,,,,,hypothetical protein XA68_4581,110,1,1.32E-46,100,1,0.032458965,20,12,5.871650775,25.68598751,30.41400372,28.90386131,68.33964169,25.06909397,17.2937254,23.46885851,32.69464528,42.64528061,24.39087712,20.0796288,26.45266398,1,1,28,10,9.594849828,25.24972205,35.09737089,46.21459715,47.71424321,31.8794617,24.97393697,29.90479092,23.33004008,23.97614885,18.34059946,22.40556516,25.52016504,--
Ophio5|5407,PF00083.19|Sugar_tr;PF00083.19|Sugar_tr;PF07690.11|MFS_1,GO:0022857|transmembrane transporter activity;GO:0016021|integral component of membrane;GO:0055085|transmembrane transport,,,12,,,sugar porter (SP) family MFS transporter,591,20,0,86.45,1,0.032458965,24,18,28.04596391,111.2638101,54.49498945,83.47002938,188.7238992,122.7259454,97.70123424,94.86768358,69.48649389,79.99101395,104.8983305,137.5910928,111.8537214,1,0.984211769,28,18,53.22435706,85.982955,42.33620364,100.3116936,168.4179319,150.0449154,191.3850902,72.2109774,70.77125998,63.56305697,73.73511707,108.6038985,46.88284417,day-active
Ophio5|543,PF00324.16|AA_permease;PF13520.1|AA_permease_2,GO:0003333|amino acid transmembrane transport;GO:0006810|transport;GO:0016020|membrane;GO:0055085|transmembrane transport;GO:0015171|amino acid transmembrane transporter activity,,,10,,,Amino acid polyamine transporter I,560,20,0,87.25,1,0.032458965,24,16,12.7952044,37.77675572,22.35162077,34.60763943,73.62869242,52.96041604,52.27385973,31.44653553,32.83753292,35.72126795,50.63512491,48.3177931,50.67505951,1,0.683105342,20,16,9.721224867,39.8665465,26.11865845,17.97402026,67.3398728,53.55109402,22.27144792,22.81506331,30.02822877,24.47777234,36.28888663,10.74195237,14.40333326,day-active
Ophio5|5526,,,,,,,,hypothetical protein XA68_4924,246,1,7.31E-104,100,1,0.032458965,28,0,2.843494593,4.99897841,99.71938385,4.066707339,3.575977591,3.872642173,7.173853079,8.06514952,98.2250377,10.73807346,7.689974061,3.099027485,3.916998315,1,0.984211769,24,4,19.94491129,1.604632072,171.8326545,2.298803786,0.899682511,1.559335812,1.282640603,33.05266365,53.86602268,14.94018591,38.6318322,2.876827916,4.198877622,night-active
